NA NA NA NA NA NA NA NA NA NA NA 141 141.7308 141.5217 NA NA 141 141.25 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA NA NA NA 140.7091 141.3125 142.0469 142 142 141.9688 141.8438 142.0781 142.875 142.9844 143 143 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA 144.1282 NA NA 142.4118 142.02 141.746 141.3438 142.0156 143 142.8125 142.6094 142.3438 142.1406 142.25 143 143.0156 143.125 143.2656 143.661 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA 145.1861 144.9531 143.9688 143.4063 143.0938 142.8438 142.4531 142.0781 142.7969 143.4063 143.125 143 143 143 143.0781 143.6406 143.9219 144 144 144 144 144 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
147 146.7188 146.1875 145.9844 145.5938 144.6719 144.125 143.9688 143.5781 143.1406 142.9688 143.3594 144 144 143.8438 143.6406 143.4531 143.4375 144 144 144 144 144 144.0469 144.5156 144.9556 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 147.5 147.0469 146.7031 146.375 145.7344 145.625 145.0156 144.625 144.5938 143.9375 144.5781 145.2656 145.25 145.25 145.25 145.25 144.8906 144 144 144 144.0313 144.0938 144.3594 144.8906 145 145 145 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 148.0909 147.9219 147.4531 147.0625 146.8594 146.3281 146 145.8125 145.3438 145 145.5156 146.3906 146.0469 146 146 146 145.5313 144.0938 144 144 144 144 144 145 145 145 145 145 145 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA 148.6102 148.0938 147.9375 147.4063 147.0156 146.75 146.2031 146 145.7813 146.1875 147 146.9688 146.625 146.3281 146 145.75 145 144.875 144.7656 144.75 144.75 144.7344 145 145 145 145 145.0313 145.4375 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA 149.2698 148.9844 148.625 148.0781 147.7969 147.2344 147 146.6406 146.125 146.6719 147.0469 147 147 147 146.9688 146.4063 145 145 145 145 145 145 145.0156 145.0938 145.1563 145.5469 145.7813 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 150.2 150 149.7308 149.25 148.8438 148.2969 148 147.6563 147.125 146.9688 147.3438 147.9688 147.6094 147.1563 147 147 146.75 145.8125 145.5625 145.3594 145.2188 145.0781 145 146 146 146 146 146 146 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA 150.0526 149.4688 149.0156 148.7344 148.1563 147.9688 147.5156 147.6875 148.0313 148 148 147.8281 147.3594 146.7656 146 146 146 146 146 145.8906 146 146 146 146 146 146 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA 151 150.8281 150.0625 149.7031 149.0313 148.9375 148.2188 148 148.4063 148.8281 148.0781 148 148 148 147.5625 146.6406 146.3906 146.375 146.375 146.375 146.375 146.375 146.375 146.375 146.375 146.375 146.1875 146 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA 151.625 151.1967 150.6094 150.0469 149.7188 149.1406 148.8438 148.2656 148.5 149 148.8125 148.2188 148 148 148 147.7188 147.2656 147 147 147 147 147 147 147 147 147 146.6406 146 146 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA 151.2 150.9063 150.375 149.9688 149.5156 149.0156 149.3906 149.4531 149.0156 148.9844 148.5156 148.0938 148 148 147.9531 147.5313 147.1875 147 147 147.5781 147 147 147 147 146.8281 146 146 146 145.2295 145 145 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA 151.0938 NA 150 149.5469 149.5313 149.9531 149.2813 149 148.9688 148.5938 148.4688 148.125 148 148 147.9844 147.5156 147.4375 148 147.2344 147 147 147 146.7813 146 146 146 145.2813 145 145 144.75 144 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA 152.9302 152.1961 151.983 151.3778 150.8136 150.4844 150.3125 150.4219 150.0781 149.6875 149.4844 149.0625 148.7188 148.6094 148.2813 148.0156 147.9375 148 148 148 147.9219 147.1094 147 147 146.9531 146.125 146 146 145.4688 145 145 144.5625 143.8906 143.6719 143.1719 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA 154.8491 153.8438 153.0469 152.4688 152.0156 151.5781 150.9688 150.875 150.75 150.4531 150.0781 149.9844 149.7969 149.3594 149 149 148.8438 148.2813 148 148 148 148 147.7188 147 147 147 146.6094 146 145.9531 145.4844 145 145 144.5 144 143.875 143.1346 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
