NA NA NA NA NA NA NA NA NA NA NA 258.0869 258.2692 258.4783 NA NA 258.8 258.9375 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA NA NA NA 258.4364 258.7813 259 259.0313 259.125 259.1875 259.1719 259.5 260.25 260.2969 260.25 260.2456 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA 259 NA NA 258.9412 258.96 259 259 259.3438 259.8594 260 260 260 260 260.25 261 261 261 261 261 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA 259 259 258.7656 259 259 259.1094 259.3906 259.6719 259.9844 260.3906 260.5625 260.7656 260.875 260.9688 261.0781 261.875 261.9219 261.9531 261.8438 261.7969 261.8462 262 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
258 258.4688 259 259 259.4844 259.2188 259.0781 259.6563 260 260 260 260.5469 261 261.0938 261.2656 261.4844 261.5938 261.8125 262.4531 262.5 262.4063 262.4063 262.3594 262.2188 262.3281 262.2889 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 258.2969 258.3906 258.9531 259.375 259.5469 259.8281 260.0781 260.5781 260.625 260.7969 261.3906 262.0781 262.625 262.625 262.625 262.6406 262.6875 262.5313 262.5938 262.5781 262.5 262.4531 262.375 262.375 262.375 262.375 262.1875 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 258 258.3906 259 259 259.75 260.0156 260.6406 261 261.1406 261.7656 262.3281 263 263.0313 263.3125 263.6406 263.9531 263.75 263 263 263 263 263 262.9531 262.6719 262.4844 262.25 262.0313 262 262 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA 258.8305 259 259.0313 259.9375 260.4375 261 261.0313 261.7656 262 262.5469 263.1563 263.7813 264 264 264.1406 264.1875 263.625 263.6406 263.6563 263.625 263.5156 263.3281 263.0313 263 263 262.9531 262.7188 262.5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA 258.746 259 259.0938 260 260.7188 261 261.4375 262 262.1406 263.0781 263.9375 264 264.3281 264.8281 265 264.75 264.0156 264.0156 264 264 264 264 263.9844 263.75 263.4844 263.1719 263 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 258 258.2857 258.9615 259 259.9063 260.7031 261 261.6719 262 262.7031 263.4844 264 264.5625 265 265.0313 265.3438 265.4219 265 265 265 264.9219 264.7344 264.5 264.1563 264 264 264 263.8594 263.5893 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
