NA NA NA NA NA NA NA NA NA NA NA 291.1956 291.9231 292 NA NA 293 293.25 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA NA NA NA 290.6727 291 291.125 291.8594 292 292.0313 292.7031 293.25 294 294 294.3594 294.9474 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA 288 NA NA 289 289.26 289.9365 290.0156 290.625 291 291.125 291.8281 292 292 292.6719 293.5938 294 294 294.125 294.8644 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA 287.0698 287.625 287.9531 288.0625 288.6875 289 289.1094 289.6875 290 290.5781 291 291.0469 291.6875 292 292.25 293 293.3906 293.9219 294 294.0469 294.5192 295 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
285.6 285.9688 286.1563 286.7031 287 287.0938 287.7031 288 288.3438 288.8906 289.0156 289.6094 290 290.3594 290.9531 291 291.4531 292.0781 292.8281 293 293.125 293.7656 294 294 294.7969 295 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 285.1406 285.3906 285.8281 286.2344 286.375 286.7188 287.2656 287.5781 288.0156 288.3594 288.875 289.7656 290 290.2969 290.9688 291 291.3125 291.4844 291.75 292 292.3906 292.7031 292.8438 293.5625 294.3125 294.375 294.2188 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 284.3455 284.7344 285.0156 285.3281 285.7813 286 286.3438 286.8906 287.25 287.875 288.4531 289.0938 289.6719 290 290.1406 290.8906 290.7656 290.4688 290.9844 291 291.4531 291.9844 292 293 293.2188 293.8125 294 294 294.275 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA 284 284.25 284.75 285 285.3281 285.875 286.0938 286.6563 287.0469 287.7656 288.5625 289 289.3594 289.9531 290.0313 290.4063 290 290.2344 290.875 291 291.2188 291.8438 292.75 293 293.0156 293.4063 293.9063 294 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA 283.1111 283.4688 283.9063 284.1563 284.6875 285.0313 285.5313 285.9844 286.3281 287.2031 287.9375 288.2969 288.9219 289.0938 289.7344 289.7969 289.5781 290 290.1094 290.7031 291 291.0313 292 292.3125 292.8125 293 293.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 282 282.3265 282.7308 282.9844 283.3594 283.8594 284.2344 284.7969 285.1875 285.7813 286.4844 287.1563 287.8125 288.125 288.7344 289 289.2344 289 289.2969 289.875 290 290.3438 290.8906 291.625 291.9688 292 292.3125 292.7813 293 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA 282.1053 282.5156 283 283.4531 283.9531 284.4375 284.9688 285.7031 286.5625 287.0313 287.5938 288 288.4219 288.7188 288.4844 288.9531 289.0781 289.6094 289.9844 290.0313 291 291.0938 291.5469 291.9375 292 292.2083 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA 280.65 281.0469 281.5781 281.9063 282.5313 282.9531 283.5469 284.0625 284.7188 285.5156 285.9375 286.6094 286.9531 287.625 287.6406 287.7656 288.1719 288.5938 288.7188 289.1719 289.5938 290.2031 290.5938 290.7188 291.0469 291.375 291.625 292.3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
