NA NA NA NA NA NA NA NA NA NA NA 67.04348 67.36539 67.5 NA NA 68 67.75 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA NA NA NA 67 67.5 68 68 68 68 68 67.75 67 67.625 68 68 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA 67 NA NA 67 67 67 67 67.5 68 68 68 68 68 67.75 67.39063 68 68 68 68 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA 67 67 67 67.07813 67.32813 67.375 67.375 67.29688 67.6875 68 68 68.04688 68.1875 68.46875 68.26563 67.79688 68 68 68 68.34375 69 69 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
67 67 67.20313 67.54688 67.67188 67.54688 67.95313 68 68 68 68 68 68.15625 68.51563 68.78125 69 69 68.75 68 68 68 68.20313 68.98438 69 69 69 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 67.75 68 68 68 68 68 68 68 68 68 68.375 68.89063 69 69 69 69 68.90625 68.625 68.625 68.625 68.84375 69 69 69.625 69.625 69.625 69.78125 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 68 68 68 68 68 68 68 68.0625 68.46875 68.5 68.73438 69 69 69.10938 69.35938 69.57813 69.65625 69 69 69 69 69.20313 69.54688 70 70 70 70 70 70.325 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA 68 68 68 68.3125 68.625 68.82813 68.82813 69 69 69.28125 69.51563 69.8125 70 70 70 69.75 69.03125 69.34375 69.57813 69.92188 70 70 70 70 70 70 70.29688 70.95834 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA 68.03175 68.21875 68.53125 68.9375 69 69 69 69 69 69.5 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70.70313 71 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 68.85714 68.71429 68.92308 69 69 69 69 69 69.0625 69.32813 69.78125 70 70 70.04688 70.23438 70.42188 70.375 70 70 70 70 70 70 70 70.21875 70.76563 71 71 71 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA 69 69 69.125 69.42188 69.73438 69.98438 70 70.09375 70.4375 70.78125 70.98438 71 71 70.75 70 70 70 70 70 70 70.8125 71 71 71 71 71 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA 69.35 69.375 69.45313 69.82813 70 70 70 70 70.3125 70.625 70.625 70.85938 71 71 70.9375 70.73438 70.46875 70.42188 70.125 70.46875 70.67188 71 71 71 71 71 71 71 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA 70 70 69.92188 70 70 70 70 70 70.01563 70.04688 70.70313 71 71 71 71 71 71 70.98438 70.96875 71 71 71 71 71 71 71 71 71 71 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA 70 70 70 70 70.0625 70.5625 70.53125 70.76563 71 71 71 71 71 71 71 70.89063 70.8125 70.95313 71 71 71 71 71 71 71 71 71 71 71 71 71 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA 70 NA 70.13207 70.71875 70.45313 70.45313 70.59375 70.78125 71 71 71 71 71 71 71 70.84375 71 71 71 71 71 71 71 71 71.17188 71.46875 71.65625 71.85938 71.85938 71.35416 71 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA 70.11628 70 70.42373 70.71111 70.67796 71 70.76563 70.79688 70.90625 70.875 70.96875 71 70.85938 70.92188 70.92188 70.78125 70.76563 71 71 71 71 71 71 71 71.04688 71.35938 71.32813 72 72 72 72 71.71875 71.14063 71.17188 71.04688 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA 71 70.76563 70.65625 70.64063 70.98438 71 71 70.85938 70.76563 70.95313 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71.53125 72 71.82813 71.98438 72 72 72 72 71.90625 71.84375 71.96154 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA 70.88 70.90625 70.875 70.875 70.875 70.89063 71.03125 71.0625 71 71 71 71 71 71 71 71 71 70.98438 70.875 70.98438 70.875 71 71 71 71.03125 71.625 71.96875 72 72 72 72 72 72 72 72 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
