NA NA NA NA NA NA NA NA NA NA NA 327.9131 327.1154 327 NA NA 326 326 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA NA NA NA 328 327.5469 327 327 326.9063 326.1563 326 325.9844 325.3281 325 324.6406 324 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA 329 NA NA 328 328 328 328 327.3594 327 326.875 326.1875 326 325.8438 325.2188 325 324.7344 324.0156 323.8438 323.0847 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA 329 328.7188 328.2813 328.0156 328 328 327.9531 327.2813 327 326.7344 326.0625 326 325.9063 325.2188 325 324.5625 324.0469 323.9219 323.1563 322.9531 322.1731 321.7895 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
329 329 329 328.7344 328.0313 328 328 328 327.8281 327.1563 327 326.5781 326 326 325.7188 325.0938 325 324.6094 324 323.9063 323.125 322.9844 322.2969 321.9844 321.2344 320.9111 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 328.375 328.3125 328 327.9375 327.4219 327.375 327.3438 327 326.4375 326.375 325.9844 325.375 325.3438 324.875 324.375 324.2969 323.75 323.375 323.0938 322.3906 322.2188 321.5156 321.25 320.4531 320.1719 319.3906 319.125 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 328 328 327.9844 327.2344 327 327 326.7969 326.2031 326 325.9844 325.2344 325 324.8594 324.1094 324 323.75 323.0469 323 322.2969 322 321.6406 321 320.7656 320 319.4844 319 318.2344 317.8125 317 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA 327.9661 327.2969 327 327 326.8438 326.1406 326 325.8438 325.3906 325 324.625 324.0313 324 323.7031 323.0469 322.9844 322.3281 322 321.7969 321.0469 320.9531 320.125 319.7969 319.0156 318.6563 318 317.4063 317 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA 327.2064 327 326.9375 326.6406 326.0781 326 325.8594 325.1719 325 324.6406 324 324 323.5 323.0156 323 322.4375 322 321.8125 321.0469 321 320.4063 320 319.2188 318.9844 318.1406 317.9063 317.0469 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 327.1429 326.9796 326.6731 326.1094 326 326 325.625 325.0469 325 324.75 324.0781 323.9375 323.2813 323 322.9531 322.2969 322 321.8281 321.0938 321 320.6563 320 319.8906 319 318.5625 318 317.4531 317 316.2321 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
