NA NA NA NA NA NA NA NA NA NA NA 118.5435 119 119 NA NA 120 120.125 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA NA NA NA 117.6545 118.0156 118.2656 118.6719 119 119.0156 119.3281 119.8281 120.0313 120.3594 120.7656 121 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA 116 NA NA 116.2353 116.8 117 117 117.3438 117.9219 118 118.1719 118.5625 118.9063 119.0313 119.3281 119.8594 120 120.1875 120.661 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA 115.186 115.7656 115.875 116 116 116 116.1719 116.5781 116.9531 117.0313 117.3438 117.7656 118 118.0469 118.2969 118.7969 119.0156 119.3281 119.7344 120 120 120.2632 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
114.95 115 115 115 115 115 115.3594 115.75 116 116 116 116.125 116.625 116.9688 117 117.1563 117.5313 117.8906 118.0156 118.3125 118.7031 119 119.1875 119.6406 120 120 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 114.3594 114.6406 114.9844 115 115 115 115 115.125 115.3594 115.375 115.4688 115.6875 116.0469 116.3281 116.375 116.375 116.6563 117.2813 117.375 117.375 117.7969 118.3594 118.375 119.1094 119.375 119.4063 119.7188 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 114 114 114.125 114.4844 114.9375 115 115 115 115 115 115 115 115.125 115.2969 115.6875 115.9844 116 116.1563 116.5625 116.9375 117 117.1406 117.6719 118.0625 118.5938 118.9844 119.0313 119.1875 119.975 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA 114 114 114 114.0938 114.2344 114.3438 114.2031 114.5469 114.7969 114.8594 114.8594 114.9531 115 115 115.0313 115.4844 115.9531 116 116.0938 116.5781 116.9844 117 117.8125 118 118.1563 118.7656 119 119.125 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA 114 114 114 114 114 114 114 114 114 114.0156 114 114.0781 114.3281 114.6094 114.9219 115 115.0625 115.4063 115.9219 116 116.1406 116.7188 117.0156 117.4063 117.9375 118.0156 118.5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 114 114 114 114 114 114 114 114 114 114 114 114 114 114 114 114.0156 114.3906 114.9219 115 115.0938 115.5781 115.9844 116 116.75 117 117.0938 117.7031 118 118.0536 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA 114 114 114 114 114 113.9219 113.7656 113.4219 113.1719 113.2656 113.4219 113.6406 113.9063 114 114.0781 114.5313 114.9531 115 115.2031 115.8125 116 116.3438 116.9375 117 117.4375 117.9792 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA 114 114 113.7188 113.625 113.5625 113.1875 113 113 113 113 113 113 113 113.0156 113.3594 113.9688 114 114.0938 114.625 114.9844 115.0156 115.6406 115.9844 116.0938 116.6406 117 117.2031 118.3333 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA 114 114 113.25 113 113 113 113 113 113 112.9688 112.5938 112.375 112.4063 112.875 113 113.1563 113.8281 114 114 114.2969 114.9688 115 115.3125 115.9375 116 116.3438 116.9844 117.75 118 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA 113.1818 113 113 113 113 113 112.875 112.1719 112 112 112 112.1094 112.7969 113 113.0313 113.4844 113.875 113.9844 114.1563 114.8281 115 115.1563 115.8281 116 116.3281 117.25 117.9844 118 118.6229 119 119 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA 113 NA 112.9811 112.5938 112.2031 112 112 112 112 112 112.2813 113 113 113.0313 113.4531 113.7188 114 114.125 114.7344 115 115.1406 115.75 116 116.75 117.4219 118 118.0313 118.8125 119 119.3542 119.9556 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA 113.1395 113 113 113 112.8983 112.875 112.3438 112.2188 112.2188 112.0625 112.1875 112.0313 112.1875 112.8594 112.9375 113 113 113.6094 114 114 114.0469 114.7813 115 115.2344 115.9688 116.75 117 117.6563 118 118.125 118.9375 119 119.25 119.625 119.9688 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA 114 113.625 113 113 113 113 112.7656 112.3438 112 112 112 112 112 112.25 113 113 113 113 113.0156 113.6406 114 114 114.0938 114.7969 115 115.4219 116.7344 117 117.0781 117.8125 118 118.2813 118.9844 119.0156 119.25 119.75 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA 114.08 114 113.5469 113 113 113 113 112.875 112.5313 112.2656 112.1094 112.0156 112 112.25 113 113 113 113 113 113 113.4375 114 114 114.1875 114.9375 115 116.1406 116.9688 117 117.0469 117.8438 118 118.5156 118.875 119 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA 114 114 113.7969 113.3125 113 113 113 113 113 113 112.8594 112.625 112.7656 113 113 113 113 113 113 113.0469 113.9375 114 114.0156 114.8281 115 115.75 116.5156 117 117 117.2344 117.9531 117.9531 118.0469 118.9016 119 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA 115 114.5 NA NA NA 114 113.8438 113.5156 113.1563 113 113 113 113 113 113 113 113 113 113 113 113 113 113.5 114 114 114.6094 115 115.75 116.0156 116.625 117 117.2031 117.6875 117.7656 118 118.1724 118.75 119 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA NA 114 114 114 113.9688 113.5781 113.1719 113 113 113 113 113 113 113 113 113 113 113 113.0625 113.3906 114 114.6094 115 115.75 116 116.6719 117 117 117.2188 117.9844 118 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA 114.9722 114.7031 114.375 114.0781 114 114 113.9844 113.8438 113.5781 113.3906 113.2969 113.3125 113.125 113 113 113 113 113.0156 113.3281 113.7188 113.9531 114.7813 115 115.75 116 116.7656 117 117 117.2031 117.9844 117.9219 117.6441 117.9792 118 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA 115.0377 115 115 114.9531 114.3438 114.0781 114 114 114 114 114 114 114 113.8906 113.9063 113.3906 113.6719 113.5313 113.5781 113.9844 114.2656 114.6094 115 115.75 116 116.9531 117 117 117.0781 117.6719 118 117.9375 117.9688 118 118 NA NA NA NA NA NA NA NA NA NA NA NA 118.2115 NA NA NA NA NA NA NA 
NA NA NA NA NA NA 116 115.6094 115.1875 115.1563 115.0938 115 114.9531 114.625 114.3594 114.3125 114.2969 114.0313 114 114.0313 114 114 114.0313 114.0156 114.1094 114.1875 114.5156 114.9375 115 115.1406 115.8281 116.3438 116.7656 117 117.2344 117.5625 117.7969 118 118 118 118 118 118.0313 118.0317 118 117.6949 117.76 117.6061 NA NA NA NA 118.6842 118.9531 118.8906 118 117.975 NA NA NA NA NA 
NA NA NA NA NA NA 116.625 116.1406 115.8438 115.7188 115.3906 115.0938 115.0313 115 114.8594 114.7188 114.5313 114.5469 114.7188 114.3438 114.125 114.0625 114.0781 114.0313 114.0313 114.3594 114.1094 114.125 114.2656 114.7031 115.1094 115.6563 116.0781 116.125 116.3281 116.7344 117.0781 117.9844 118.0469 118 117.9063 117.5313 117.5938 118.1406 118.4375 118.6875 118.6406 118.1094 NA NA NA 117.75 118.6875 118.3438 117.875 117.8438 117.6596 117.5686 117.339 NA NA NA 
NA NA NA NA NA 117.0938 117.0781 116.9063 116.3125 116.0156 116 115.7344 115.6875 115.0625 115 115 115 115 115 115 114.9375 114.8594 114.6719 114.6719 114.7969 114.7031 114.375 114.1719 114.8594 115 115.6563 116 116 116.0313 116.7813 116.7656 117.2031 117.7188 118 117.875 118 117.875 117.6563 118.0156 118.1406 118.4844 118.9219 118.4063 117.8525 NA 117.0909 118.5469 118.7656 117.8438 117.2679 117.8511 NA NA NA NA NA NA 
NA NA NA NA NA 117.4063 117.7813 117.6719 117.2813 116.6563 116.4844 116.0156 115.9844 116 115.7813 115.7031 115.2656 115.0938 115.5156 115.3125 115.2188 115.0313 114.9219 115 115 115 115 115 115 115.0938 115.8438 116 116.1719 116.1406 117 116.9063 117.375 117.7813 117.9844 118 118 118.2344 118.0313 118.0156 118.3281 118.1719 118.6406 118.8906 118.5625 117.75 117.4844 118.5 118.2188 117.9531 117.3729 NA NA NA NA NA NA NA 
NA NA NA NA 118.2424 118.3594 118.5938 118.3438 117.8594 117.5938 117.125 116.7656 116.7344 116.9375 116.6094 116.3281 116 116 116 116 115.9375 115.6563 115.7344 115.2813 115.0781 115.2813 115.2188 115.5 115.75 115.7344 116 116 116.1094 116.5469 117 117 117.4688 117.9375 118 118 118.0469 118.3281 118.4063 118.5938 118.4063 118.6875 118.625 118.7969 118.3125 118.1563 117.5156 118.3594 118.0313 118 117.7188 117.4286 NA NA NA NA NA NA 
NA NA NA NA NA 118.5588 118.4286 118.3929 118.75 118.5156 118.0156 117.7344 117.4844 117.25 117.0469 117 116.5156 116.3125 116.5156 116.5156 116.6719 116.0781 116.0625 116.1563 116.0469 116 115.9375 116 116 116 116.2188 116.7188 116.9844 117 117 117 117.5 118 118 118 117.9688 117.8594 118.4531 118.8906 119.1406 119.3281 119.1094 119.3281 118.4375 118 118.2656 118.1719 118.2188 118.0781 117.9063 117.5781 117.9268 NA NA NA NA NA 
NA NA NA NA NA NA NA NA 118.9016 119 119.0938 119.2656 118.8438 118.2188 118.0625 117.5469 117.0938 117.25 117.3906 117.125 117.0625 116.9063 116.9063 116.8125 116.5625 116.7344 116.9219 116.5469 116.3594 116.5 116.8438 116.9375 117 117.0313 117.1875 117.1406 117.5 118 118.1406 118.2969 118.4531 117.5938 118.4531 118.6406 118.7656 119.2031 119.5938 119.4688 118.75 118.5 118.5625 118.4219 118.4219 118.0313 118 117.4688 118 118 NA NA NA NA 
NA NA NA NA NA NA NA NA NA 119.4375 120.1875 120.9688 121.1563 120.3438 119.7656 118.8281 118.7344 118.5156 118.2344 117.9688 117.6563 117.5313 117.25 117.2031 117.4375 117.7188 117.4063 117.0156 117.1719 117.2813 117.5781 117.75 117.4844 117.375 117.7656 117.6875 117.8438 117.9375 117.9375 118 118.1719 117.6094 118.9375 119.2344 119.0156 119.2656 119.3906 119.0469 118.6094 118.7344 118.7031 118.9531 118.7188 118.75 118.1094 117.8906 117.9375 NA NA NA NA NA 
NA NA NA NA NA NA NA NA NA NA 120.2162 120.7018 121.2344 121.2344 121.2656 120.5625 120.125 120.3438 120.0313 119.7344 119.4063 119.1094 118.4531 118.4375 118.7656 118.6875 118.4375 118.0938 118 118 118 118.0313 117.9688 117.9844 117.9844 117.9844 117.875 117.8906 118 117.9063 117.7656 117.9063 118.3438 119.6406 119.6406 120.2188 119.2969 118.375 118.4375 118.6563 118.6563 118.9375 118.4844 118.7188 117.9688 117.9844 118.082 NA NA NA NA NA 
NA NA NA NA NA NA NA NA NA NA NA NA 120.8387 121.2031 121.7813 121.2188 121.0156 120.9531 120.75 120.2969 119.9531 119.9375 119.6563 119.1406 119.0469 119.1563 118.7969 118.8281 118.8438 118.5625 118.6406 118.6563 118.4844 118.625 118.375 118 117.8125 117.8906 118 117.9688 118.0156 118.375 119.2344 119.9063 120.2969 120.1875 119.6094 118.1719 118.8125 118.9688 118.625 118.5 118.2344 118.4355 118.6047 118.3529 NA NA NA NA NA NA 
NA NA NA NA NA NA NA 125.1475 124.275 124.0313 122.6111 122.2581 122.1719 122.0781 122.5781 122.0938 121.8125 121.3438 121.1406 121.0781 120.4844 120.4688 120.2188 120.125 120.125 120.1406 119.625 119.2813 119.1406 119 119.1094 119.1719 118.9844 118.9219 118.2969 118.0938 118.0469 118 118 117.9688 118.0781 118.4531 119.375 120.1719 120.2031 119.7656 119.0625 118.2344 118.5313 119 118.9844 118.9375 118.8438 118.8727 NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA 127.3235 126.8594 127.1406 126.0781 125 124.4531 124.2344 123.5781 122.9531 122.5781 122.4531 122.2656 121.5156 121.1719 121.125 121 120.9063 121 120.7344 120.5313 120.2813 119.5625 119.0469 119.7813 119.9219 119.4063 119.1406 118.9844 118.7969 118.2344 118 118.125 118.0625 118 118.2813 118.8906 119.8594 119.3906 118.625 118.2188 118.2188 118.375 119.125 118.8281 118.875 119 119.0789 NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA NA 127.6154 127.3651 126.7813 126.625 126.2344 125.375 125.0938 124.2813 123.375 123.3125 123.0313 122.7344 122.0625 121.9844 121.9063 121.4219 121.9688 121.8125 121.4063 121.0313 120.625 119.6563 120.2031 120.75 120.5313 119.8125 119.4063 119.0938 119.0625 118.1563 118.9063 118.2969 118.4375 118.3594 118.6406 118.9531 118.6875 118.1875 118.4375 118.4688 118.7344 119.2344 119 118.9219 118.9688 NA NA NA NA NA NA NA NA NA 
